host_acceptance_rate,host_has_profile_pic,host_identity_verified,host_is_superhost,host_listings_count,host_response_rate,host_response_time,host_total_listings_count,instant_bookable,is_business_travel_ready,is_location_exact,no_guest_requirement
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,1,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,2,0.9,within a day,2,1,t,1,0
1,1,1,0,1,0.9,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.9,within a day,1,0,t,1,0
1,1,1,0,2,0.9,within a few hours,2,0,f,0,0
1,1,0,0,3,0.9,within a day,3,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,35,0.99,within an hour,35,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,0,0,0,1,0.5,within a day,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,0.89,within a day,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,0,a few days or more,1,0,t,1,0
1,1,0,0,3,1,within a few hours,3,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,f,0,1
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,5,1,within an hour,5,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within a day,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,15,0.98,within an hour,15,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,0.92,within a few hours,2,0,t,1,0
1,1,1,0,3,1,within a few hours,3,0,t,1,0
1,1,1,0,8,0.99,within an hour,8,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.75,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,1,1,0.9,within a few hours,1,0,t,1,0
1,1,0,0,1,0.89,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,12,1,within an hour,12,0,t,1,0
1,1,1,0,1,1,within a few hours,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,12,1,within an hour,12,0,t,1,0
1,1,0,0,32,1,within a few hours,32,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,5,1,within an hour,5,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,0,5,1,within an hour,5,1,f,0,0
1,1,1,1,5,0.86,within a few hours,5,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,1,0,1,0.83,within an hour,1,0,t,1,0
1,1,0,0,4,0.98,within an hour,4,1,t,1,0
1,1,0,1,3,1,within a few hours,3,0,t,1,0
1,1,1,0,2,1,within a day,2,0,t,1,0
1,1,0,0,85,1,within an hour,85,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,0,2,0.92,within an hour,2,1,f,0,0
1,1,1,0,2,1,within an hour,2,1,f,0,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
0.85,1,1,1,6,0.98,within an hour,6,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,0.86,within a few hours,1,0,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a day,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a day,1,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
0.99,1,1,0,6,1,within an hour,6,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,13,1,within a few hours,13,0,t,1,0
1,1,0,0,2,1,within a day,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,5,1,within an hour,5,1,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,3,1,within an hour,3,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.86,within a day,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within a few hours,1,1,t,1,0
1,1,1,1,5,1,within an hour,5,1,t,1,0
1,1,1,0,3,0.9,within an hour,3,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,f,0,0
1,1,1,1,3,1,within an hour,3,0,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,8,0.99,within an hour,8,1,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,1,0.71,within an hour,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.88,within an hour,1,0,f,0,0
1,1,0,0,9,1,within an hour,9,1,f,0,0
1,1,0,0,2,1,within an hour,2,1,t,1,0
1,1,0,0,7,0.98,within an hour,7,0,f,0,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.6,within a few hours,1,0,t,1,0
1,1,1,0,1,0.9,within an hour,1,1,t,1,0
1,1,0,0,8,1,within an hour,8,1,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.97,within an hour,1,1,t,1,0
1,1,1,0,5,1,within a few hours,5,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.38,a few days or more,1,0,f,0,0
1,1,1,1,3,1,within a day,3,0,t,1,0
1,1,1,1,4,1,within an hour,4,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,1,1,6,1,within an hour,6,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,6,0.96,within an hour,6,0,t,1,0
1,1,1,0,43,0.97,within an hour,43,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,2,1,within a day,2,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,2,1,within a few hours,2,0,t,1,0
0.75,1,1,0,1,0.7,within a day,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0,a few days or more,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,f,0,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,12,0.96,within an hour,12,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,2,1,within a few hours,2,0,f,0,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,1,1,1,within a few hours,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0,a few days or more,1,1,t,1,0
1,1,1,1,3,1,within an hour,3,0,f,0,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,2,0.5,within a day,2,0,f,0,0
1,1,0,0,1,1,within a few hours,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,40,1,within an hour,40,0,t,1,0
1,1,1,1,2,1,within a few hours,2,0,f,0,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,5,1,within an hour,5,1,t,1,0
1,1,0,0,3,0,a few days or more,3,0,f,0,0
1,1,1,0,7,1,within an hour,7,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within a day,2,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,8,0.9,within a few hours,8,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,5,1,within an hour,5,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within a day,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.5,within a day,1,0,t,1,0
1,1,0,0,21,0.98,within an hour,21,1,f,0,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.9,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,1,0,7,1,within an hour,7,1,t,1,0
1,1,1,0,2,1,within an hour,2,1,f,0,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,9,1,within an hour,9,0,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,5,1,within an hour,5,1,f,0,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
0.89,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,1,0,2,0.88,within a few hours,2,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,0,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
0.96,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,56,0.99,within an hour,56,0,f,0,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,4,0.7,within a few hours,4,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,26,0.94,within an hour,26,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,12,1,within an hour,12,0,t,1,0
1,1,1,1,6,1,within an hour,6,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,13,1,within an hour,13,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,10,0.99,within an hour,10,1,f,0,0
1,1,0,0,3,1,within a few hours,3,0,t,1,0
1,1,1,1,2,1,within a day,2,0,f,0,0
1,1,1,0,1,0.9,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,1,0.83,within an hour,1,0,t,1,0
1,1,1,1,3,1,within a day,3,0,t,1,0
1,0,0,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,2,1,within a few hours,2,1,t,1,0
1,1,1,0,7,1,within a few hours,7,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.9,within a day,1,1,t,1,0
1,1,1,0,58,0.88,within a few hours,58,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,19,0.78,within a day,19,0,t,1,0
1,1,1,0,1,0.2,a few days or more,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,11,0.94,within a few hours,11,0,t,1,0
1,1,0,0,3,0.69,within a day,3,0,f,0,0
1,1,1,0,14,0.97,within a few hours,14,0,f,0,0
1,1,0,0,4,1,within an hour,4,1,t,1,0
1,1,1,0,1,0,a few days or more,1,0,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,0,0,1,0.6,within a day,1,0,t,1,0
1,1,0,0,20,1,within a few hours,20,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,1,1,1,within a day,1,0,t,1,0
1,1,1,0,10,1,within an hour,10,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,f,0,0
1,1,0,1,1,0.9,within an hour,1,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,24,0.99,within a few hours,24,1,t,1,0
1,1,1,0,2,1,within an hour,2,1,f,0,0
1,1,1,0,9,0.97,within a few hours,9,1,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,3,0.98,within an hour,3,0,f,0,0
1,1,1,0,21,0.99,within an hour,21,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,6,1,within an hour,6,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,22,1,within an hour,22,0,t,1,0
1,1,0,0,1,0,a few days or more,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,11,1,within an hour,11,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,5,1,within an hour,5,0,t,1,0
0.91,1,1,1,2,1,within an hour,2,0,t,1,0
0.88,1,0,0,1,0.9,within a few hours,1,0,t,1,0
1,1,1,1,4,1,within a few hours,4,0,t,1,0
1,1,1,0,1,0.9,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,10,1,within an hour,10,0,t,1,0
1,1,0,0,14,1,within an hour,14,1,f,0,0
1,1,0,0,12,1,within an hour,12,0,t,1,0
1,1,1,0,0,0.96,within an hour,0,1,t,1,0
1,1,0,0,85,1,within an hour,85,1,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,1,5,1,within an hour,5,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,1,3,1,within an hour,3,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,2,1,within an hour,2,1,f,0,0
0.67,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,4,1,within an hour,4,1,t,1,0
1,1,1,0,1,0.6,within a day,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,758,1,within an hour,758,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,2,0.9,within an hour,2,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,0,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,3,0.98,within an hour,3,1,t,1,0
1,1,1,0,3,1,within an hour,3,1,f,0,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,1,4,0.96,within a few hours,4,0,t,1,0
1,1,1,0,32,1,within an hour,32,0,t,1,0
1,1,1,1,5,1,within an hour,5,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,12,1,within an hour,12,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,12,0.4,a few days or more,12,0,t,1,0
1,1,0,0,2,0.38,a few days or more,2,0,f,0,0
1,1,1,0,2,0.9,within an hour,2,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,90,0.99,within an hour,90,1,t,1,0
1,1,0,1,4,1,within an hour,4,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,5,1,within an hour,5,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,6,1,within a few hours,6,0,t,1,0
1,1,1,0,28,1,within an hour,28,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,18,1,within an hour,18,1,f,0,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,0,1,17,0.95,within a day,17,0,t,1,0
0.67,1,1,1,2,1,within an hour,2,0,f,0,0
1,1,1,0,3,0.93,within an hour,3,0,f,0,0
1,1,1,1,1,1,within a few hours,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,3,1,within an hour,3,1,t,1,0
1,1,0,1,3,1,within a few hours,3,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
0.87,1,0,1,2,1,within an hour,2,1,t,1,0
0.86,1,0,0,2,0.8,within a few hours,2,0,t,1,0
1,1,1,0,3,1,within a few hours,3,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,f,0,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,8,1,within an hour,8,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
0.97,1,1,0,7,1,within a day,7,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,f,0,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
0.5,1,1,0,1,1,within a few hours,1,0,f,0,0
0.88,1,0,1,1,1,within a few hours,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,6,0.96,within an hour,6,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,2,0.7,within an hour,2,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,1,1,0.88,within a few hours,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,0,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,3,1,within an hour,3,1,t,1,0
1,1,1,0,4,1,within an hour,4,1,t,1,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,4,1,within an hour,4,0,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,13,0.99,within an hour,13,0,t,1,0
1,1,0,1,4,1,within an hour,4,1,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,0.89,within a day,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within a day,1,0,t,1,0
1,1,0,0,2,1,within an hour,2,1,f,0,0
1,1,1,1,5,1,within an hour,5,0,t,1,0
1,1,0,0,18,1,within an hour,18,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
0.89,1,1,0,1,0.9,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,1,0,2,1,within a day,2,0,t,1,0
1,1,1,0,8,1,within an hour,8,0,t,1,0
1,1,1,0,2,0.7,within a day,2,0,t,1,0
0.98,1,1,1,2,1,within a few hours,2,0,t,1,1
1,1,1,0,18,0.99,within a few hours,18,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,1,0.67,within an hour,1,0,f,0,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within a day,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,7,1,within an hour,7,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,f,0,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,f,0,0
